fc_trans,NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,dummy_choose_same3,dummy_trabajo9,pro_3,sum_p_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
6428.5713,-388300927512e7,42126541,0,0,0,1,0,0,0,0,1,0,0,0,1500,100,40,1,1,0.2857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,171.4261584475468,9227.842718395514,0.4204535791141046
1336.64,-386545905811e7,42124756,1,0,0,0,0,0,0,0,1,0,0,0,1020,100,38,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1264.3101,36.92078585308945,3496.5925537159756,0.6260648674979581
5361.0801,-381738346669e7,42126024,0,0,0,1,0,0,0,0,1,0,0,0,4270,100,54,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,5292.75,188.04372666782288,71737.196759843,0.4549567926448997
727.22998,-381738346669e7,42125964,1,0,0,0,0,0,0,0,1,0,0,0,400,100,54,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,590.57001,-2.72469006179553,2093.482327428739,0.4035086517927677
1342.84,-381738346669e7,42125961,1,0,0,0,0,0,0,0,1,0,0,0,830,100,54,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1206.1799,6.2513430281170965,1397.724873032008,0.4064645679246496
727.22998,-381738346669e7,42125963,1,0,0,0,0,0,0,0,1,0,0,0,400,100,54,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,590.57001,0.8966612538752076,4814.251333514173,0.38784762154716834
1111.08,-381738346669e7,42125962,1,0,0,0,0,0,0,0,1,0,0,0,660,100,54,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,974.41998,0.523604904542687,1354.1751396804593,0.4070146338884319
1270.1901,-381738346669e7,42125960,1,0,0,0,0,0,0,0,1,0,0,0,780,100,54,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1133.53,2.862324472888163,1634.589725539955,0.41549473319754754
1600.14,-3.7770104668199997e+018,3595426,0,0,1,0,0,0,1,0,0,0,0,0,1240,100,23,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1533.8101,-98.72794960129977,29346.281224385893,0.2849011755458674
2718.5198,-376776829221e7,10462543,1,0,0,0,0,0,0,0,0,0,0,1,1750,100,43,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,2587.8599,213.34556581190495,7172.232638511412,0.448612190588131
4167.0103,-37566711096e8,80117491,0,0,0,0,1,0,0,0,0,0,1,0,1840,100,37,1,2,0.14285715,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,140.7313417142112,20687.0729257701,0.28025435818112404
3847.3542,-372825496797e7,80116982,1,0,0,0,0,0,0,0,0,0,1,0,1700,80,50,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,117.47248374107264,11519.451523422915,0.2795972792486278
4430.7188,-3.7002104106599997e+018,5514488,1,0,0,0,0,0,0,1,0,0,0,0,1430,100,45,1,1,0.71428573,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,734.63,179.42493260896003,16942.51594204834,0.4343747407227176
10006.681,-369161302283e7,78132663,0,0,0,1,0,0,0,0,0,1,0,0,2540,100,51,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,3442.77,146.60805497678984,23304.100174120988,0.44443710347418525
6340.4907,-369161302283e7,78132662,0,0,0,1,0,0,0,0,0,1,0,0,1570,100,51,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2128,77.23891118551782,10448.34732872769,0.4374683443564884
1e3,-368571512147e7,42125582,0,1,0,0,0,0,0,0,1,0,0,0,530,60,72,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,107.5953054783472,3903.1771811771896,0.5217853300166451
1879.11,-368218598333e7,42124166,0,0,1,0,0,0,0,0,1,0,0,0,1170,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1724.45,111.93178125096416,8879.846522772514,0.770421973391591
3117.1699,-368218598333e7,42124171,0,0,1,0,0,0,0,0,1,0,0,0,2010,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,2962.51,142.55815397452727,23316.88603874951,0.7284957953348241
1289.55,-368218598333e7,42124167,0,0,1,0,0,0,0,0,1,0,0,0,770,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1134.89,119.22843079619538,8845.61015642673,0.7685340227239827
2566.2029000000002,-368218598333e7,42124164,0,0,1,0,0,0,0,0,1,0,0,0,550,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,131.73,115.50066451560666,10686.540497311371,0.755048834398062
2041.23,-368218598333e7,42124165,0,0,1,0,0,0,0,0,1,0,0,0,1280,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1886.5699,153.79393243550857,11596.460502326547,0.7717267029706935
4134.1602,-368218598333e7,42124162,0,0,1,0,0,0,0,0,1,0,0,0,2700,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,3979.5,131.9607232520422,28001.181606764785,0.6950209973992383
1658.0302,-368218598333e7,42124168,0,0,1,0,0,0,0,0,1,0,0,0,1020,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1503.3701,126.01935699603756,14104.028188005957,0.7671059750944486
1451.6801,-368218598333e7,42124172,0,0,1,0,0,0,0,0,1,0,0,0,880,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1297.02,101.97454863210625,7130.058115924015,0.7652089699748337
2468.6699,-368218598333e7,42124163,0,0,1,0,0,0,0,0,1,0,0,0,1570,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,2314.01,142.51069382319028,7950.885418348104,0.760626852150347
2204.1958,-368218598333e7,42124170,0,0,1,0,0,0,0,0,1,0,0,0,470,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,112.58,157.00342721784583,8753.39973478269,0.7460370654486427
2566.2029000000002,-368218598333e7,42124169,0,0,1,0,0,0,0,0,1,0,0,0,550,80,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,131.73,140.08425878975046,5955.023445763832,0.7587323546588687
3935.9001,-3.6512011780199997e+018,10462782,0,0,0,0,0,1,0,0,0,0,0,1,3140,100,55,1,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,3843.5701,154.8768198813659,60404.2074163263,0.4106682135188675
285.71429,-361999362735e7,80118893,0,1,0,0,0,0,0,0,0,0,1,0,1260,100,37,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-24.21433925843648,12851.296219028098,0.26314455783351054
2915.26,-3.6160139565400003e+018,10462704,0,1,0,0,0,0,0,0,0,0,0,1,1900,100,35,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,2790.6001,39.93196157774897,8130.46319009372,0.41082127914023403
2953.8813,-360369665175e7,5524197,1,0,0,0,0,0,0,1,0,0,0,0,1900,100,57,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,459.98001,125.87778099982124,36983.111028534186,0.48935528413501794
1237.75,-360162878061e7,80118982,0,0,0,1,0,0,0,0,0,0,1,0,800,80,66,1,1,0.71428573,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,960.76001,84.8592945774327,4799.2988694656715,0.27774736877440004
2618.3501,-3.5368453205400003e+018,10463290,1,0,0,0,0,0,0,0,0,0,0,1,2330,100,45,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,2516.02,132.27801227557993,27519.82249000029,0.42985368935215784
4144.9102,-352618759043e7,3591892,0,0,0,1,0,0,1,0,0,0,0,0,3340,100,56,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,4062.5801,158.26919071093815,65328.10629866415,0.2778358869215672
1464.26,-3.5249961468600003e+018,42124450,1,0,0,0,0,0,0,0,1,0,0,0,1130,100,43,1,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1391.9301,64.34236677134774,4694.539186367269,0.6301322261940201
934.58002,-3.5249961468600003e+018,42124451,1,0,0,0,0,0,0,0,1,0,0,0,700,100,43,1,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,862.25,76.05457520875065,2803.244437516494,0.626716464099829
3430.73,-3.4566546627000003e+018,78133953,0,0,0,0,1,0,0,0,0,1,0,0,2820,100,50,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,3328.3999,13.304165062291913,29841.320680558856,0.3965810364296692
4386.7603,-3.4566546627000003e+018,78133954,0,0,0,0,1,0,0,0,0,1,0,0,3630,90,50,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4284.4302,65.69203559566134,47481.94236095454,0.3408254135521425
34493.523,-3.4524501606200003e+018,78132956,0,0,0,0,0,1,0,0,0,1,0,0,20620,100,31,2,5,0.71428573,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,90.79916048155818,576335.1819716014,0.36898580350279314
34493.523,-3.4524501606200003e+018,78133664,0,0,1,0,0,0,0,0,0,1,0,0,36810,100,31,3,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,323.18994457335435,440688.13221117813,0.4943757220692972
714.28571,-3.4277963936600003e+018,78133346,0,0,1,0,0,0,0,0,0,1,0,0,710,100,35,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,-42.26530119995902,8066.3022102237355,0.563276572870435
466.72,-342678612684e7,80115973,0,0,0,1,0,0,0,0,0,0,1,0,330,100,69,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,401.39001,73.01612836163389,2792.6655049392753,0.3764611819753373
1819.39,-34086982848e8,10463848,0,0,0,1,0,0,0,0,0,0,0,1,1460,90,47,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1757.0601,165.42329504216167,12470.191097902341,0.47469396700936084
3138.5701,-3368768533e9,3594096,0,0,0,1,0,0,1,0,0,0,0,0,2480,100,38,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,3061.24,74.32229342433963,9058.876356568642,0.24590461131528246
1384.22,-335675227993e7,10462848,0,0,0,1,0,0,0,0,0,0,0,1,1060,90,53,4,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1313.89,37.10374900372136,3713.7171364838823,0.4174032696577997
428.57144,-3.3390529274599997e+018,10463515,0,1,0,0,0,0,0,0,0,0,0,1,2340,100,29,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,-5.429647902486164,23656.94171136535,0.4065456216020431
1357.6729,-325296444985e7,3594100,0,0,0,1,0,0,1,0,0,0,0,0,760,100,72,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,363.87,63.936450951263254,2562.635602447159,0.25349298380774
2665.6702,-323428710555e7,10463075,0,0,0,1,0,0,0,0,0,0,0,1,2590,100,30,1,1,0.14285715,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,2603.3401,64.4852057773527,18907.229631901388,0.41775913410441096
440.17999,-322592573047e7,78133785,1,0,0,0,0,0,0,0,0,1,0,0,300,100,39,2,2,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,371.85001,-70.33865920647413,2339.46040499431,0.4638460887026362
8785.7139,-3.2185252315399997e+018,78136353,0,0,1,0,0,0,0,0,0,1,0,0,2050,100,43,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,190.64483655205382,33651.969919999734,0.4825688092079523
14285.714,-320796435369e7,5514277,0,0,0,0,1,0,0,1,0,0,0,0,8270,100,70,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,130.12632332211913,342380.0475164908,0.316572721343278
1106.13,-317805075308e7,42124761,1,0,0,0,0,0,0,0,1,0,0,0,830,100,51,2,2,0.42857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1028.8,70.34063691332805,16646.827277396882,0.5033915106331136
512.61609,-316249029671e7,3594350,0,0,0,1,0,0,1,0,0,0,0,0,190,80,43,1,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,47.150002,43.21253033412326,12614.562180783902,0.2686951768111118
4412.1699,-314795608111e7,78132530,1,0,0,0,0,0,0,0,0,1,0,0,2910,100,32,1,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4281.5098,-14.840149545309385,38210.86621996828,0.37575404266268003
4088.49,-314795608111e7,78132529,1,0,0,0,0,0,0,0,0,1,0,0,2690,100,32,1,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3957.8301,-47.9162498540439,20859.162549428114,0.38147220746407273
5285.8062,-314795608111e7,78132528,1,0,0,0,0,0,0,0,0,1,0,0,2330,100,32,1,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,-69.54516498553289,10245.204997065262,0.37424172017444535
5535.5898,-314795608111e7,78132531,1,0,0,0,0,0,0,0,0,1,0,0,3870,100,32,1,4,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,5404.9297,25.37388993944663,83891.67111576974,0.37255696646661884
787.78973,-312019706745e7,42125948,0,0,0,0,0,1,0,0,1,0,0,0,360,100,37,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,7.078348245117001,3572.944776953147,0.5338924478821093
3477.5837,-308500721848e7,42125106,0,0,1,0,0,0,0,0,1,0,0,0,830,90,58,1,1,0.14285715,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,391.17999,101.175589664107,10931.735930030576,0.5948241334478102
2857.1428,-308357473723e7,78134209,0,0,0,0,0,1,0,0,0,1,0,0,1030,100,35,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,-60.37119853512385,15446.909489605612,0.39234495815474757
1343.86,-3.0751284151000003e+018,42122482,0,1,0,0,0,0,0,0,1,0,0,0,1110,100,85,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1281.53,77.24161235295438,3954.639577536354,0.524535980652639
933.03857,-299652046703e7,78135021,0,0,0,0,0,1,0,0,0,1,0,0,450,100,33,1,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,236.95,-77.96648733651496,6516.984341244099,0.43956511666513903
1180.58,-299310783612e7,80118984,0,0,0,1,0,0,0,0,0,0,1,0,730,100,40,1,1,0.14285715,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,843.92999,9.401361390296435,9325.217371006194,0.31255730129777354
2639.3401,-294806606324e7,3595820,0,0,1,0,0,0,1,0,0,0,0,0,2270,100,70,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2574.01,0.5693054145887887,13540.086491536607,0.24575207347463687
3771.4285,-293065614367e7,5524182,1,0,0,0,0,0,0,1,0,0,0,0,880,95,20,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,-15.669415312703029,15552.082832586553,0.5459282443976341
2142.7485,-2.8703235971800003e+018,78135033,0,1,0,0,0,0,0,0,0,1,0,0,460,100,41,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,108.99,10.61953092118747,2419.492718202062,0.46638655087075753
4084.9829,-286820659287e7,42124468,0,1,0,0,0,0,0,0,1,0,0,0,830,100,27,1,1,0.71428573,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,391.17999,-5.862927571581738,10787.255955057235,0.6975727913289317
5369.3857,-286820659287e7,42124466,0,1,0,0,0,0,0,0,1,0,0,0,1100,100,27,1,1,0.71428573,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,518.44,68.28391317028232,50094.57028746329,0.6684237409252333
3894.7043,-286820659287e7,42124467,0,1,0,0,0,0,0,0,1,0,0,0,790,100,27,1,1,0.71428573,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,372.33002,3.509521683393598,11755.966234012823,0.6903295736194313
4525.3311,-282594217723e7,78132635,0,0,0,1,0,0,0,0,0,1,0,0,1610,100,28,1,2,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,758.81,-49.78205098561426,13248.356310506399,0.3871743329390229
1428.5714,-282506773621e7,5521328,0,0,0,0,1,0,0,1,0,0,0,0,1790,50,60,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,121.20988774451988,17911.477080661793,0.41800008034403363
7073.3999,-280725764021e7,78136349,0,0,1,0,0,0,0,0,0,1,0,0,5680,100,49,1,1,0.71428573,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,7011.0698,273.7551051324459,237582.23059560134,0.46466171540748424
471.37,-2.7830620216199997e+018,78133249,1,0,0,0,0,0,0,0,0,1,0,0,330,100,56,2,2,0.42857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,409.04001,11.612136456845782,3909.223963571475,0.42370914082906147
7637.5439,-275220761813e7,80117717,1,0,0,0,0,0,0,0,0,0,1,0,3100,100,43,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,215.33750703675622,21263.325809068592,0.2761050947116661
1513.2571,-274767065453e7,80117027,0,1,0,0,0,0,0,0,0,0,1,0,510,100,18,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,237.73999,-99.9914173328112,20200.671872545736,0.3044488051210223
428.57144,-272805297704e7,42124801,0,1,0,0,0,0,0,0,1,0,0,0,1710,90,31,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,-11.93715252979695,9360.282983558009,0.4977374624214718
3033.8582,-270598192475e7,42126018,0,0,0,1,0,0,0,0,1,0,0,0,990,100,31,1,1,0.71428573,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,511.26001,31.49953938239806,12909.933390598755,0.527265654759395
