NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,dummy_choose_same3,dummy_trabajo9,pro_2,log_fc_admin,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
-548451081742e7,10463070,0,0,1,0,0,0,0,0,0,0,0,1,690,100,50,1,2,0.85714287,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,7.5508738,-0.06576310251656986,0.003091687287667904,0.43787063553201183
-547185568901e7,80117238,0,0,0,1,0,0,0,0,0,0,1,0,850,100,26,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,7.1027346,-0.10170922918131134,0.0012555764452013129,0.5174623376778639
-546769423033e7,5520255,0,0,0,1,0,0,0,1,0,0,0,0,1530,50,25,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,7.4867702,-0.08416365814026155,7.053558704444054e-4,0.6786534521672919
-543944039721e7,80117246,0,0,0,1,0,0,0,0,0,0,1,0,1400,100,40,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,7.6014023,-0.04179275382602021,0.0014356985200509776,0.48236665580521204
-54246850551e8,5520145,0,0,0,0,1,0,0,1,0,0,0,0,660,100,55,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,7.0144072,-0.07879869865437844,0.0033829808202150004,0.4785155642814616
-5.4031069023600005e+018,78134330,0,0,0,1,0,0,0,0,0,1,0,0,2340,100,39,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,8.1148806,-0.034430432778957264,0.0014849674603723136,0.4807255796509133
-538735322894e7,5522905,0,0,0,1,0,0,0,1,0,0,0,0,380,100,27,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,6.2986865,-0.0929931449014174,9.334913920666127e-4,0.7075463105172295
-534910489079e7,5520278,0,0,0,0,1,0,0,1,0,0,0,0,3130,100,50,1,3,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,8.4056873,-0.10088410691057452,0.0016556644604165767,0.47363145424793474
-534645437483e7,3594236,0,0,0,1,0,0,1,0,0,0,0,0,1760,100,45,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,7.6861715,-0.06346163145053153,3.330676484908034e-4,0.4294102064851938
-533846407687e7,78134348,0,0,0,1,0,0,0,0,0,1,0,0,860,100,31,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,7.1144209,-0.07735177597532808,9.699266496920424e-4,0.491808752702717
-5335305304e9,10463963,1,0,0,0,0,0,0,0,0,0,0,1,1600,50,25,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,7.6117878,-0.043653237579820224,0.001729694761907492,0.46387633360450203
-529831140785e7,10462035,0,0,0,1,0,0,0,0,0,0,0,1,250,100,34,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,5.8809319,-0.044815458816831764,9.298764849856673e-4,0.43263263997955004
-52692462268e8,5514395,0,0,0,1,0,0,0,1,0,0,0,0,950,100,46,1,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,7.0228238,-0.08000210046701907,0.0014133355675943757,0.6905795136989796
-518933869966e7,10463542,0,0,0,0,0,1,0,0,0,0,0,1,570,90,30,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,6.7035384,-0.055551529048647554,0.001754457370775906,0.44355395261727526
-518030477304e7,78134435,1,0,0,0,0,0,0,0,0,1,0,0,2010,75,18,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,7.8240218,-0.04446803289770265,0.0011765656958613961,0.5793909095337761
-517356731233e7,78133208,0,0,0,0,0,1,0,0,0,1,0,0,2080,100,60,1,3,0.2857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,8.6379385,-0.09738475261220514,0.0012868192804832914,0.5528698325919595
-517356731233e7,78134320,0,0,1,0,0,0,0,0,0,1,0,0,2200,100,60,3,3,0.42857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,8.2325115,-0.07117561255424065,0.0033042203879040397,0.4854485014333546
-5.1704132865999995e+018,3595397,0,0,1,0,0,0,1,0,0,0,0,0,520,90,41,2,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6.4638562,-0.057705175046769634,8.806429189628163e-4,0.254089020756513
-5.1704132865999995e+018,3595401,0,0,1,0,0,0,1,0,0,0,0,0,400,90,41,2,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6.2019687,-0.06082746162992432,0.0010602784573782668,0.2652165779298342
-5.1704132865999995e+018,3595400,0,0,1,0,0,0,1,0,0,0,0,0,490,90,41,2,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6.4045339,-0.055639127636393046,5.034377306348844e-4,0.25667510017739864
-5.1704132865999995e+018,3595399,0,0,1,0,0,0,1,0,0,0,0,0,350,90,41,2,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6.0687265,-0.07139301332102446,9.407469402588987e-4,0.25396750099580984
-5.1704132865999995e+018,3595398,0,0,1,0,0,0,1,0,0,0,0,0,370,90,41,2,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6.1241579,-0.0648353447412497,4.804845250785982e-4,0.2607488959932083
-515447448585e7,3595479,0,0,0,0,0,1,1,0,0,0,0,0,2520,100,47,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,8.0449791,-0.032275430261124456,0.0013318654842711393,0.5558986105093283
-511099032974e7,42125588,0,1,0,0,0,0,0,0,1,0,0,0,2010,100,48,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,8.2465878,-0.0585040286361584,0.001963435039755806,0.33979327129743603
-511099032974e7,42125590,0,1,0,0,0,0,0,0,1,0,0,0,1500,100,48,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,7.9540062,-0.07099695866971363,0.0027919750989419336,0.3456403829896731
-511099032974e7,42125591,0,1,0,0,0,0,0,0,1,0,0,0,1020,100,48,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,7.5685101,-0.06290270156657614,0.0019222257104721404,0.3373087680059377
-511099032974e7,42125589,0,1,0,0,0,0,0,0,1,0,0,0,1480,100,48,1,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,7.9405894,-0.0695242858463394,0.002816575470503474,0.33679213630772126
-510070299587e7,42123995,0,1,0,0,0,0,0,0,1,0,0,0,2750,80,39,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,8.1552563,-0.03785747070639239,0.0014170547550297519,0.4800741655921902
-510070299587e7,42123996,0,1,0,0,0,0,0,0,1,0,0,0,1790,80,39,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,7.7260275,-0.036932753485993806,9.010505278041541e-4,0.48791666333437544
-509855637711e7,42125796,0,0,0,0,1,0,0,0,1,0,0,0,1560,90,29,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,7.7095647,-0.07056470954616692,7.25501944627771e-4,0.6558943461799522
-509855637711e7,42125795,0,0,0,0,1,0,0,0,1,0,0,0,1360,90,29,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,7.5724297,-0.07194148930095337,3.2427359888967324e-4,0.6662575496225097
-508280001107e7,3591715,0,0,0,1,0,0,1,0,0,0,0,0,840,75,74,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,6.9470048,-0.10999792854798075,0.0029395741296432427,0.5629422169337477
-5065560902e9,80117529,1,0,0,0,0,0,0,0,0,0,1,0,780,80,38,1,3,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,7.3231678,-0.05278729387814541,9.546957419312326e-4,0.4840580654462782
-50395388388e8,78132698,0,0,0,0,1,0,0,0,0,1,0,0,1950,100,26,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,7.9326186,-0.11556096413344459,5.695436146092633e-4,0.5165547507279474
-5.0336365345999995e+018,78132888,0,0,0,1,0,0,0,0,0,1,0,0,720,100,23,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,6.7303138,-0.06556488807980977,0.0019427594464952768,0.5542814387529974
-497660457067e7,78134804,0,0,0,0,0,1,0,0,0,1,0,0,2165,100,32,1,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,7.8220358,-0.06513501985983745,0.002760088925459587,0.5006259456878072
-497660457067e7,78134805,0,0,0,0,0,1,0,0,0,1,0,0,6780,100,32,1,1,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,8.9453459,-0.07169744145930305,0.0023398040077853214,0.49761561556422484
-496572786726e7,78133831,0,1,0,0,0,0,0,0,0,1,0,0,580,90,36,1,1,0.85714287,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,6.7209091,-0.07788083616443622,0.0029369374374726255,0.5366084358755497
-494584490163e7,5522897,0,0,0,1,0,0,0,1,0,0,0,0,310,100,36,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,5.9785314,-0.06732931484436623,0.0010346649355741984,0.7709334185194772
-494584490163e7,5522900,0,0,0,1,0,0,0,1,0,0,0,0,3310,100,36,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,8.344367,-0.05320065187827493,0.003059159260352543,0.7105597860127828
-494584490163e7,5522898,0,0,0,1,0,0,0,1,0,0,0,0,220,100,36,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,5.6366448,-0.06443149127606716,0.0012196238410630688,0.7683024376657585
-491032094542e7,3595254,0,0,1,0,0,0,1,0,0,0,0,0,4090,80,38,1,2,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,8.5291414,-0.07483737788534489,5.26507107239526e-4,0.5418286494768729
-490492937627e7,5514457,0,0,0,0,1,0,0,1,0,0,0,0,950,100,30,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,7.2345452,-0.08157507530715648,8.332563100317406e-4,0.5747298285381881
-488700925957e7,5514242,0,0,0,1,0,0,0,1,0,0,0,0,500,100,21,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,6.2861099,-0.06862512107136162,7.32910739636065e-4,0.7288772338388488
-4.8847462384399995e+018,80118353,0,0,0,0,1,0,0,0,0,0,1,0,800,100,25,1,1,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,7.0421615,-0.08909715471811487,0.0022965673187911877,0.5830474329002563
-486084752801e7,42122460,0,0,0,0,1,0,0,0,1,0,0,0,910,100,63,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,7.812439,-0.05284124162604804,0.0022821064523706625,0.7057262202244479
-486084752801e7,42122458,0,0,0,0,1,0,0,0,1,0,0,0,1100,100,63,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,8.0019875,-0.04527437411870599,0.0034206756036831805,0.7105068361240839
-486084752801e7,42122457,0,0,0,0,1,0,0,0,1,0,0,0,1020,100,63,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,7.9265099,-0.05165238185435008,0.002814480707279971,0.7200661485227895
-486084752801e7,42122456,0,0,0,0,1,0,0,0,1,0,0,0,1530,100,63,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,8.3318548,-0.0603259236765706,0.002825652137897737,0.7087019715302265
-486084752801e7,42122459,0,0,0,0,1,0,0,0,1,0,0,0,1060,100,63,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,7.9649606,-0.05131475957932121,0.0038041562374737225,0.710055258304167
-48410495788e8,78132863,0,0,1,0,0,0,0,0,0,1,0,0,5400,100,60,1,3,0.14285715,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,8.9786816,-0.06994395705671318,0.002023607239983224,0.5264484527952795
-48410495788e8,78133952,0,0,0,0,1,0,0,0,0,1,0,0,2340,100,60,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,7.9729729,-0.07508254249475958,4.863396938298173e-4,0.49683094856153465
-4.8132288297200005e+018,10462036,0,0,0,1,0,0,0,0,0,0,0,1,880,100,26,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,7.137392,-0.036508570545822155,5.910243696188957e-4,0.38599017962945015
-4.8054574736399995e+018,80117166,0,1,0,0,0,0,0,0,0,0,1,0,5400,100,66,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,8.9497948,-0.038469380677036015,0.003429987864052295,0.5263945031550162
-479011972281e7,3594026,0,1,0,0,0,0,1,0,0,0,0,0,480,90,57,1,1,0.5714286,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,6.2549052,-0.054769160432672125,0.0024053684198760304,0.5341064594833742
-47366448555e8,80119043,1,0,0,0,0,0,0,0,0,0,1,0,540,80,52,1,1,0.42857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,6.6495395,-0.07071107292001871,0.0015015881038785205,0.4857033570806183
-46128203573e8,42126029,0,0,0,1,0,0,0,0,1,0,0,0,4770,100,28,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,8.6849947,-0.024915795749503547,6.354892558567309e-4,0.5259027353765634
-458947588216e7,3594349,0,0,1,0,0,0,1,0,0,0,0,0,2600,100,32,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,8.1029949,-0.03682793634461752,0.001390631505212411,0.5798489311066481
-4.5699114664600003e+018,5522725,0,0,0,1,0,0,0,1,0,0,0,0,1400,100,38,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,7.4574475,-0.07004873044795781,0.0021417339079801553,0.6542665231439767
-443296066576e7,80117307,0,0,0,0,0,1,0,0,0,0,1,0,1790,100,59,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,7.8470368,-0.03860097792454375,0.0025203992035323346,0.6488391882994655
-443296066576e7,80117309,0,0,0,0,0,1,0,0,0,0,1,0,4420,100,59,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,8.7507286,-0.03351995247690763,0.0035269162369628267,0.6270697950368684
-443296066576e7,80117308,0,0,0,0,0,1,0,0,0,0,1,0,2040,100,59,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,7.9777231,-0.03433342026141811,8.258841037983519e-4,0.6597787403806683
-443173682168e7,10463026,0,0,0,0,0,1,0,0,0,0,0,1,2480,100,45,2,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,8.1729708,-0.017963493239495244,0.0011474558378911223,0.4627483813143307
-442119322515e7,78136234,0,0,1,0,0,0,0,0,0,1,0,0,750,100,27,1,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,6.6265321,-0.05729848225958551,5.885262406000866e-4,0.5614648942806265
-440402621312e7,10462422,0,0,1,0,0,0,0,0,0,0,0,1,3500,100,77,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,8.3022232,-0.04315014170412571,0.002458525935523302,0.4961560615402419
-4.3509553445400003e+018,42123664,0,0,0,1,0,0,0,0,1,0,0,0,250,100,63,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,5.6796603,-0.06922161623321876,0.0018694328597123064,0.42170061178235335
-433542322725e7,78133978,0,0,0,0,0,1,0,0,0,1,0,0,2590,60,18,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,8.0974112,-0.05812188182543228,4.284454222335351e-4,0.5095863665822996
-431529944805e7,5522934,0,0,0,0,1,0,0,1,0,0,0,0,4890,100,35,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,9.1368456,-0.08590914330898111,0.0029429190563868375,0.38120244080570287
-431529944805e7,5522935,0,0,0,0,1,0,0,1,0,0,0,0,1810,100,35,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,8.1431665,-0.09845851974072249,7.476075580872688e-4,0.3831737728988718
-431529944805e7,5522933,0,0,0,0,1,0,0,1,0,0,0,0,1670,100,35,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,8.0626831,-0.10509405474557333,0.0013773981606477945,0.3970078593514666
-431529944805e7,5522936,0,0,0,0,1,0,0,1,0,0,0,0,2890,100,35,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,8.6109858,-0.09033436229822751,7.481775725978632e-4,0.3872038821562702
-430657570211e7,3594230,0,0,0,1,0,0,1,0,0,0,0,0,560,100,40,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,6.4826636,-0.03404746773372618,5.563517155217652e-4,0.4870031274289856
-429702657548e7,80116793,1,0,0,0,0,0,0,0,0,0,1,0,850,100,42,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,6.8536367,-0.043619885587898505,5.887648404056833e-4,0.3907207957618306
-429255857289e7,80117890,0,0,0,0,0,1,0,0,0,0,1,0,1650,20,27,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,7.6110659,-0.057047501366319475,8.88602434925313e-4,0.5122493887752408
-4.2915713032199997e+018,3594131,0,0,0,0,0,1,1,0,0,0,0,0,130,80,60,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,5.0863609,-0.06194049896589276,0.0010520297095135168,0.5625523376142785
-428815757387e7,78133830,0,1,0,0,0,0,0,0,0,1,0,0,6020,100,22,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,9.0596342,-0.05175628572410894,0.0010853014467832988,0.4872251289522095
-42726122422e8,80117023,0,1,0,0,0,0,0,0,0,0,1,0,970,100,46,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,7.0886927,-0.017663391283223952,0.0012786833261062725,0.5372101066665079
